MachineIdentifier,Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
e105eed0304040d278c7e6608b42573a,10,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
2224865dd0951219c4675768ea2ab01f,1,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
f0785b9fd371df590733d6b57a4a7a4e,3,1,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
6627b946caf8d1f8f56561646231b497,1,0,0,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
61bd52659fdc344a1048b9880696a388,11,1,0,0,Convertible,FullAuto,256,0,Retail,amd64,0,OFFLINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
070bf57d715d3316bd74cad43b580b63,10,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
517109ed092b3cb8c45b67ae83faa585,7,0,1,0,AllInOne,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
aac1fb43e89ee62d1d12dd0ab83e5c89,10,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
7abebd404d5b8751f68240c95e2410e2,6,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
bbfee668cc92b636bec51055392c83ab,11,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,ExistsNotSet,1
9c2a8b59cab78499e9f05aaf14366319,15,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
446124dea6854a87c33485312c77db87,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Home,0,rs1,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
9696b994947d54113321b620c4fc97f8,10,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Pro,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,1
7a6b3cf688bf6d0dfbc2269b62c96034,3,0,0,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
9394b9ecb6a5ff685044a4f0b6a0b18a,3,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
ba1a0d03de069ad848b53c52863a7aab,3,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
01945fd3d803cc97a22be0bf8828f077,6,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
78e74f2baddab3add9e1700937f682c1,12,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
f1c26fd76cbbe6b8c480841860a48b0c,1,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
8239a5aaa6aa975e924f3be2a1f69293,3,0,1,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
1375a763a7a3d2001f92a24a60aec945,10,0,0,0,Notebook,UNKNOWN,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
602f1fabb12e33452c3833bb9fa073eb,3,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
1ff9853916a385bf9a093fce41f2700f,13,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,mse,HDD,windows7,0,1,Pro,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
743091a854225ea2101f6acf20750a20,7,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
29fc6af8ab770f17b24f651ab79a7a8c,5,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
c69aa6b549c33f25d571b0a1bc89b45c,10,0,0,0,Desktop,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
c9ca55ab4a76cb189120169d135820e0,11,1,1,0,Detachable,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
654e1c8a659db07f69db33a630a7c868,10,1,0,0,AllInOne,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,Off,1
3284ce3d5b95b03534fe2e15a2e831be,1,1,0,0,Detachable,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,RP,Reset,Windows.Desktop,ExistsNotSet,0
4372b8d95c7b3f97dacb70656a91dda4,11,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Enterprise,0,th1,NOT_SET,IBSClean,Windows.Desktop,Off,1
b1900d3c09955ef14264aa37ce030bd4,11,1,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,0
dab9fc3b266a75e8e7f49a2fd3bb9a64,10,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
9adf968100a2e998304169946a0c2e96,11,0,0,0,Notebook,Notify,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,0,Pro,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
13d803c79b23f30871ef1356084cb53c,11,0,1,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
f9d7df2d68b9df5ab9bc0ef59274f32f,7,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
6a0f425cde96f4852bae9ff54a808e44,7,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,CleanPCRefresh,Windows.Desktop,RequireAdmin,0
9c80ad86de4a4713b70d7df29d6da26f,3,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,UNKNOWN,windows10,1,0,Pro,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
974555c5bc56b5e65125c6b83480b66d,7,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
39e4f60fb0ec6377644554e9f0e22d09,15,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
1889be8692d70978d0ae2272eadef277,11,0,0,0,Notebook,UNKNOWN,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
fe07c30befbf2e49d63d1c98bbb56d2d,8,0,0,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
a5596d02f4ff7f5ec23853a77d7e3517,1,1,1,0,Convertible,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
ff5b28d6a1e56bed785f5789eda53e9c,1,1,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
2d42878dd761b109b861a05703ac3d3d,8,1,1,0,Detachable,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
0bc8c133ab930aa394b0e51aed60ec69,3,0,1,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,Off,1
83d861727f44b0e9bd1eddb9a4d3d7e2,10,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
40c9338407d1cf89f5ddfb56055b619c,7,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
65b66bf745b610643ffa1f9179c0b7c0,11,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
85570ed9deb3dad0c6d877710512c093,10,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,th1,NOT_SET,Other,Windows.Desktop,RequireAdmin,0
3142182a0c14606a24dd4aa93114a6bc,7,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
c534680d3bfd1ea5659f81b919618ea8,10,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,1,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
0e13364417eefb021d27bf12a212efa2,6,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
4f60eebf27583a0b3728f4c7c2a6ca32,10,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
d96d3f279605ecdca706fa91f6bc71b6,7,0,0,0,Desktop,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
593b6663964b2e61dae6965ae1ee4ad9,11,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
895197940dd673b4176924894240bb14,1,0,0,0,Desktop,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
731de8bfd9e92eee0d9570f40543af75,15,0,0,0,PCOther,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,0,Home,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
e27e7ec6f49f0b35ef4951d31810f952,10,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
c02ebb5ab4e13ad096c427bdb26f3a42,1,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,Prompt,1
85cb290efdf33b46ec67fec1e9a7c993,10,0,1,0,Desktop,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
eb5e47a87ee0766c5a9b62d0eb845c5d,7,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
b9dce3e826b2b43d21053689a9d6548d,10,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
8d1cbbc0d2d0373d7cd908236d077be2,11,1,1,0,Detachable,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
25566afaef68d341c5453e5aa7e8fefc,11,0,1,0,Convertible,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
acd53b892a830f999ce94ce2ffa65b79,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
10a62e3a15fb4ecfada362eabe7f6d2c,1,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,0
8dbe730ea6aac8d23546c9ecb4aef5d0,10,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
acc5e83444d1323a4f598d2f9af861c8,11,0,0,0,Notebook,Off,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
060fbf990c552eb265a2497227215d2f,10,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
2cf0f91735150b824037cde8f518d5b9,11,1,0,0,Detachable,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs1,Retail,Reset,Windows.Desktop,ExistsNotSet,0
89f9743b25bb3f6608fda01fb2b8e67d,3,0,0,0,Desktop,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
76b433312e06df5c85166c1e43df544c,7,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
80e8b5c48915b416598aed229fb10c06,7,1,0,0,LargeTablet,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
9b855a5da7480bd8b2a572e15912e154,15,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
0e14c6460c4adec1cad5b44601f0a405,10,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
4fddbb35c018368ad17aa94df689c3e1,10,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
cf4377b9c6cc8dacecd31d13cdf63440,5,0,1,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
269accf422d7b0fe4b7e0172eb4b2f46,10,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Other,Windows.Desktop,ExistsNotSet,1
4a5add0e5ef490da0637b3024578d527,15,0,0,0,Desktop,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
c60096df404aac92150ef3080f490117,13,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
36c9483dfaed6c2eed19e46fd49da0ea,15,1,0,0,LargeTablet,Notify,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,1,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
cecb5a573e4076d2f1b9f04194354a4f,10,0,1,0,AllInOne,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Reset,Windows.Desktop,ExistsNotSet,1
944e6b5b7cc504b39c0cf37d886d11d7,10,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
07da4d34d3251e77fa73269eeeea12ca,3,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
4bf03e512f0763b20ce5d0f88a93b143,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,0
227777b5b2edb48c443d50f225e43a9e,10,1,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
0136d1adf8c01d53ceff5993a7508084,3,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
39066a06d30c83be807875a9f96b46e7,3,0,0,0,Desktop,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
96ed8355258a8bb21e3626b200aefcc6,15,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
e6f5f757805ffe9ee4a58718d2c3948a,4,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,mse,SSD,windows7,0,0,Pro,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
ea304dc7344f62c11f1bd3c5122be816,13,1,1,0,AllInOne,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
8c4742e51c66c90146348eae0699effb,1,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
687571bd0649278e5c984e50b988f662,1,0,0,0,Notebook,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
44e062a16ca5476eeee56da5f21399e4,11,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
8e35296bac9c34f42563087451879799,8,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Pro,0,rs4,Disabled,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
e8802b35ebf7ce2256212ba75c9e782f,15,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,mse,SSD,windows7,0,0,Pro,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
192a878c36bbc4ef9322ce0c26b8e6aa,11,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
af2128219fb1a31937d9b64326ea699d,10,0,0,0,PCOther,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
10a0cfbe990bbd66b33a875057e5e97a,10,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Refresh,Windows.Desktop,ExistsNotSet,1
6940f16347288dc6023f58dc8822bc1d,1,0,1,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
d63634c6b757d76bb41941f1685ca61f,11,1,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
ee0614fd1cc8b192baf68322b66de371,3,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
2782bcbb22d7369cecbcedf49c7b3304,10,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
cf1103d3c562d7b66fe6f6759e436c12,11,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
fe5b1b0c2dcd71e45d87eefea825223d,10,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Education,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3a681de8dc3529e72bb12ae7a2a7bb06,11,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
f48c1dc8d15ff1a20e7e418ff24a5573,7,0,0,0,Notebook,FullAuto,256,0,Retail,x86,0,IS_GENUINE,1,x86,win8defender,SSD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
